CUDIS,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
4508401,Distritos,,6,Viviendas,,50,Plazas,,8.33333333333333,Plazas,,0.286259541984733,Porcentaje,2024M11,45,Toledo,45084,Lillo
4508501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45085,Lominchar
4508601,Distritos,,3,Viviendas,,22,Plazas,,7.33333333333333,Plazas,,0.391134289439374,Porcentaje,2024M11,45,Toledo,45086,Lucillos
4508703,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45087,Madridejos
4508702,Distritos,,4,Viviendas,,32,Plazas,,8,Plazas,,0.281293952180028,Porcentaje,2024M11,45,Toledo,45087,Madridejos
4508701,Distritos,,3,Viviendas,,22,Plazas,,7.33333333333333,Plazas,,0.173310225303293,Porcentaje,2024M11,45,Toledo,45087,Madridejos
4508801,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.043271311120727,Porcentaje,2024M11,45,Toledo,45088,Magán
4508901,Distritos,,1,Viviendas,,12,Plazas,,12,Plazas,,0.08058017727639,Porcentaje,2024M11,45,Toledo,45089,Malpica de Tajo
4509001,Distritos,,2,Viviendas,,12,Plazas,,6,Plazas,,0.527704485488127,Porcentaje,2024M11,45,Toledo,45090,Manzaneque
4509101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45091,Maqueda
4509201,Distritos,,4,Viviendas,,12,Plazas,,3,Plazas,,1.25786163522013,Porcentaje,2024M11,45,Toledo,45092,Marjaliza
4509301,Distritos,,3,Viviendas,,10,Plazas,,3.33333333333333,Plazas,,1.35135135135135,Porcentaje,2024M11,45,Toledo,45093,Marrupe
4509401,Distritos,,3,Viviendas,,41,Plazas,,13.6666666666667,Plazas,,0.584795321637427,Porcentaje,2024M11,45,Toledo,45094,Mascaraque
4509501,Distritos,,3,Viviendas,,33,Plazas,,11,Plazas,,0.391644908616188,Porcentaje,2024M11,45,Toledo,45095,"Mata, La"
4509601,Distritos,,6,Viviendas,,38,Plazas,,6.33333333333333,Plazas,,0.654307524536532,Porcentaje,2024M11,45,Toledo,45096,Mazarambroz
4509701,Distritos,,4,Viviendas,,54,Plazas,,13.5,Plazas,,0.370027752081406,Porcentaje,2024M11,45,Toledo,45097,Mejorada
4509802,Distritos,,5,Viviendas,,32,Plazas,,6.4,Plazas,,0.565610859728507,Porcentaje,2024M11,45,Toledo,45098,Menasalbas
4509801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45098,Menasalbas
4509901,Distritos,,18,Viviendas,,133,Plazas,,7.38888888888889,Plazas,,0.447872605125653,Porcentaje,2024M11,45,Toledo,45099,Méntrida
4510001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45100,Mesegar de Tajo
4510102,Distritos,,7,Viviendas,,56,Plazas,,8,Plazas,,0.45841519318926,Porcentaje,2024M11,45,Toledo,45101,Miguel Esteban
4510101,Distritos,,1,Viviendas,,15,Plazas,,15,Plazas,,0.072992700729927,Porcentaje,2024M11,45,Toledo,45101,Miguel Esteban
4510201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45102,Mocejón
4510301,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.185873605947955,Porcentaje,2024M11,45,Toledo,45103,Mohedas de la Jara
4510401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45104,Montearagón
4510501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45105,Montesclaros
4510604,Distritos,,5,Viviendas,,40,Plazas,,8,Plazas,,0.323624595469256,Porcentaje,2024M11,45,Toledo,45106,Mora
4510603,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.0522193211488251,Porcentaje,2024M11,45,Toledo,45106,Mora
4510602,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45106,Mora
4510601,Distritos,,1,Viviendas,,12,Plazas,,12,Plazas,,0.0851788756388416,Porcentaje,2024M11,45,Toledo,45106,Mora
4510701,Distritos,,4,Viviendas,,25,Plazas,,6.25,Plazas,,0.157728706624606,Porcentaje,2024M11,45,Toledo,45107,Nambroca
4510801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45108,"Nava de Ricomalillo, La"
4510902,Distritos,,12,Viviendas,,95,Plazas,,7.91666666666667,Plazas,,0.63626723223754,Porcentaje,2024M11,45,Toledo,45109,Navahermosa
4510901,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.0873362445414847,Porcentaje,2024M11,45,Toledo,45109,Navahermosa
4511002,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.0762195121951219,Porcentaje,2024M11,45,Toledo,45110,Navalcán
4511001,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.102564102564103,Porcentaje,2024M11,45,Toledo,45110,Navalcán
4511101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45111,Navalmoralejo
4511202,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45112,"Navalmorales, Los"
4511201,Distritos,,2,Viviendas,,12,Plazas,,6,Plazas,,0.239808153477218,Porcentaje,2024M11,45,Toledo,45112,"Navalmorales, Los"
4511302,Distritos,,6,Viviendas,,28,Plazas,,4.66666666666667,Plazas,,0.551977920883165,Porcentaje,2024M11,45,Toledo,45113,"Navalucillos, Los"
4511301,Distritos,,6,Viviendas,,41,Plazas,,6.83333333333333,Plazas,,0.371517027863777,Porcentaje,2024M11,45,Toledo,45113,"Navalucillos, Los"
4511401,Distritos,,3,Viviendas,,34,Plazas,,11.3333333333333,Plazas,,0.335195530726257,Porcentaje,2024M11,45,Toledo,45114,Navamorcuende
4511502,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45115,Noblejas
4511501,Distritos,,1,Viviendas,,2,Plazas,,2,Plazas,,0.115340253748558,Porcentaje,2024M11,45,Toledo,45115,Noblejas
4511601,Distritos,,3,Viviendas,,20,Plazas,,6.66666666666667,Plazas,,0.396825396825397,Porcentaje,2024M11,45,Toledo,45116,Noez
4511701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45117,Nombela
4511801,Distritos,,2,Viviendas,,12,Plazas,,6,Plazas,,0.105652403592182,Porcentaje,2024M11,45,Toledo,45118,Novés
4511901,Distritos,,3,Viviendas,,34,Plazas,,11.3333333333333,Plazas,,0.120240480961924,Porcentaje,2024M11,45,Toledo,45119,Numancia de la Sagra
4512001,Distritos,,1,Viviendas,,7,Plazas,,7,Plazas,,0.338983050847458,Porcentaje,2024M11,45,Toledo,45120,Nuño Gómez
4512103,Distritos,,12,Viviendas,,53,Plazas,,4.41666666666667,Plazas,,0.273660205245154,Porcentaje,2024M11,45,Toledo,45121,Ocaña
4512102,Distritos,,1,Viviendas,,2,Plazas,,2,Plazas,,0.0444444444444444,Porcentaje,2024M11,45,Toledo,45121,Ocaña
4512101,Distritos,,2,Viviendas,,6,Plazas,,3,Plazas,,0.142247510668563,Porcentaje,2024M11,45,Toledo,45121,Ocaña
4512201,Distritos,,15,Viviendas,,134,Plazas,,8.93333333333333,Plazas,,0.382165605095541,Porcentaje,2024M11,45,Toledo,45122,Olías del Rey
4512301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45123,Ontígola
4512402,Distritos,,10,Viviendas,,69,Plazas,,6.9,Plazas,,0.914076782449726,Porcentaje,2024M11,45,Toledo,45124,Orgaz
4512401,Distritos,,3,Viviendas,,18,Plazas,,6,Plazas,,0.470219435736677,Porcentaje,2024M11,45,Toledo,45124,Orgaz
4512502,Distritos,,6,Viviendas,,46,Plazas,,7.66666666666667,Plazas,,0.645855758880517,Porcentaje,2024M11,45,Toledo,45125,Oropesa
4512501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45125,Oropesa
4512601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45126,Otero
4512701,Distritos,,1,Viviendas,,16,Plazas,,16,Plazas,,0.101112234580384,Porcentaje,2024M11,45,Toledo,45127,Palomeque
4512801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45128,Pantoja
4512901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45129,Paredes de Escalona
4513001,Distritos,,4,Viviendas,,40,Plazas,,10,Plazas,,0.602409638554217,Porcentaje,2024M11,45,Toledo,45130,Parrillas
4513101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45131,Pelahustán
4513201,Distritos,,4,Viviendas,,21,Plazas,,5.25,Plazas,,0.233100233100233,Porcentaje,2024M11,45,Toledo,45132,Pepino
4513302,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.0867302688638335,Porcentaje,2024M11,45,Toledo,45133,Polán
4513301,Distritos,,4,Viviendas,,24,Plazas,,6,Plazas,,0.423728813559322,Porcentaje,2024M11,45,Toledo,45133,Polán
4513401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45134,Portillo de Toledo
4513502,Distritos,,1,Viviendas,,12,Plazas,,12,Plazas,,0.072992700729927,Porcentaje,2024M11,45,Toledo,45135,"Puebla de Almoradiel, La"
4513501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45135,"Puebla de Almoradiel, La"
4513603,Distritos,,8,Viviendas,,49,Plazas,,6.125,Plazas,,0.568990042674253,Porcentaje,2024M11,45,Toledo,45136,"Puebla de Montalbán, La"
4513602,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.0956022944550669,Porcentaje,2024M11,45,Toledo,45136,"Puebla de Montalbán, La"
4513601,Distritos,,5,Viviendas,,36,Plazas,,7.2,Plazas,,0.276243093922652,Porcentaje,2024M11,45,Toledo,45136,"Puebla de Montalbán, La"
4513702,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.134952766531714,Porcentaje,2024M11,45,Toledo,45137,"Pueblanueva, La"
4513701,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.119189511323004,Porcentaje,2024M11,45,Toledo,45137,"Pueblanueva, La"
4513801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45138,"Puente del Arzobispo, El"
4513901,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.257731958762887,Porcentaje,2024M11,45,Toledo,45139,Puerto de San Vicente
4514001,Distritos,,4,Viviendas,,36,Plazas,,9,Plazas,,0.384245917387128,Porcentaje,2024M11,45,Toledo,45140,Pulgar
4514101,Distritos,,2,Viviendas,,10,Plazas,,5,Plazas,,0.202224469160768,Porcentaje,2024M11,45,Toledo,45141,Quero
4514203,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45142,Quintanar de la Orden
4514202,Distritos,,3,Viviendas,,10,Plazas,,3.33333333333333,Plazas,,0.109449106165633,Porcentaje,2024M11,45,Toledo,45142,Quintanar de la Orden
4514201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45142,Quintanar de la Orden
4514301,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.0768639508070715,Porcentaje,2024M11,45,Toledo,45143,Quismondo
4514401,Distritos,,9,Viviendas,,79,Plazas,,8.77777777777778,Plazas,,0.671140939597315,Porcentaje,2024M11,45,Toledo,45144,"Real de San Vicente, El"
4514501,Distritos,,6,Viviendas,,56,Plazas,,9.33333333333333,Plazas,,0.229797012638836,Porcentaje,2024M11,45,Toledo,45145,Recas
4514601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45146,Retamoso de la Jara
4514701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45147,Rielves
4514801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45148,Robledo del Mazo
4514901,Distritos,,4,Viviendas,,30,Plazas,,7.5,Plazas,,0.453514739229025,Porcentaje,2024M11,45,Toledo,45149,"Romeral, El"
4515001,Distritos,,5,Viviendas,,38,Plazas,,7.6,Plazas,,0.786163522012579,Porcentaje,2024M11,45,Toledo,45150,San Bartolomé de las Abiertas
4515101,Distritos,,4,Viviendas,,46,Plazas,,11.5,Plazas,,0.454545454545455,Porcentaje,2024M11,45,Toledo,45151,San Martín de Montalbán
4515201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45152,San Martín de Pusa
4515302,Distritos,,6,Viviendas,,54,Plazas,,9,Plazas,,1.19760479041916,Porcentaje,2024M11,45,Toledo,45153,San Pablo de los Montes
4515301,Distritos,,3,Viviendas,,23,Plazas,,7.66666666666667,Plazas,,0.272727272727273,Porcentaje,2024M11,45,Toledo,45153,San Pablo de los Montes
4515401,Distritos,,14,Viviendas,,86,Plazas,,6.14285714285714,Plazas,,0.652072659524919,Porcentaje,2024M11,45,Toledo,45154,San Román de los Montes
4515501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45155,Santa Ana de Pusa
4515602,Distritos,,14,Viviendas,,57,Plazas,,4.07142857142857,Plazas,,0.751476113794954,Porcentaje,2024M11,45,Toledo,45156,Santa Cruz de la Zarza
4515601,Distritos,,3,Viviendas,,15,Plazas,,5,Plazas,,0.288461538461538,Porcentaje,2024M11,45,Toledo,45156,Santa Cruz de la Zarza
4515701,Distritos,,16,Viviendas,,156,Plazas,,9.75,Plazas,,0.420720483828556,Porcentaje,2024M11,45,Toledo,45157,Santa Cruz del Retamar
4515802,Distritos,,3,Viviendas,,18,Plazas,,6,Plazas,,0.220426157237326,Porcentaje,2024M11,45,Toledo,45158,Santa Olalla
4515801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45158,Santa Olalla
4515901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45159,Sartajada
4516001,Distritos,,3,Viviendas,,38,Plazas,,12.6666666666667,Plazas,,0.301810865191147,Porcentaje,2024M11,45,Toledo,45160,Segurilla
4516101,Distritos,,23,Viviendas,,156,Plazas,,6.78260869565217,Plazas,,0.188927221948415,Porcentaje,2024M11,45,Toledo,45161,Seseña
4516201,Distritos,,2,Viviendas,,16,Plazas,,8,Plazas,,0.178731009830206,Porcentaje,2024M11,45,Toledo,45162,Sevilleja de la Jara
4516302,Distritos,,3,Viviendas,,20,Plazas,,6.66666666666667,Plazas,,0.0864304235090752,Porcentaje,2024M11,45,Toledo,45163,Sonseca
4516301,Distritos,,6,Viviendas,,29,Plazas,,4.83333333333333,Plazas,,0.286259541984733,Porcentaje,2024M11,45,Toledo,45163,Sonseca
4516401,Distritos,,4,Viviendas,,34,Plazas,,8.5,Plazas,,1.26582278481013,Porcentaje,2024M11,45,Toledo,45164,Sotillo de las Palomas
4516504,Distritos,,13,Viviendas,,54,Plazas,,4.15384615384615,Plazas,,0.185343598517251,Porcentaje,2024M11,45,Toledo,45165,Talavera de la Reina
4516503,Distritos,,15,Viviendas,,51,Plazas,,3.4,Plazas,,0.0950028500855026,Porcentaje,2024M11,45,Toledo,45165,Talavera de la Reina
4516502,Distritos,,19,Viviendas,,85,Plazas,,4.47368421052632,Plazas,,0.144343994530122,Porcentaje,2024M11,45,Toledo,45165,Talavera de la Reina
4516501,Distritos,,21,Viviendas,,102,Plazas,,4.85714285714286,Plazas,,0.287789502535288,Porcentaje,2024M11,45,Toledo,45165,Talavera de la Reina
4516602,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45166,Tembleque
4516601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45166,Tembleque
4516701,Distritos,,8,Viviendas,,67,Plazas,,8.375,Plazas,,0.554785020804438,Porcentaje,2024M11,45,Toledo,45167,"Toboso, El"
4516807,Distritos,,42,Viviendas,,157,Plazas,,3.73809523809524,Plazas,,0.296129168723119,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516806,Distritos,,69,Viviendas,,311,Plazas,,4.50724637681159,Plazas,,2.35978112175103,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516805,Distritos,,90,Viviendas,,481,Plazas,,5.34444444444444,Plazas,,0.534156329752508,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516804,Distritos,,163,Viviendas,,725,Plazas,,4.4478527607362,Plazas,,8.79180151024811,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516803,Distritos,,113,Viviendas,,532,Plazas,,4.70796460176991,Plazas,,6.79494888755262,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516802,Distritos,,133,Viviendas,,645,Plazas,,4.84962406015038,Plazas,,9.07230559345157,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516801,Distritos,,123,Viviendas,,581,Plazas,,4.72357723577236,Plazas,,7.88967286722258,Porcentaje,2024M11,45,Toledo,45168,Toledo
4516901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45169,Torralba de Oropesa
4517001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45170,Torrecilla de la Jara
4517101,Distritos,,1,Viviendas,,1,Plazas,,1,Plazas,,0.0715307582260372,Porcentaje,2024M11,45,Toledo,45171,"Torre de Esteban Hambrán, La"
4517201,Distritos,,6,Viviendas,,22,Plazas,,3.66666666666667,Plazas,,0.828729281767956,Porcentaje,2024M11,45,Toledo,45172,Torrico
4517302,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.029120559114735,Porcentaje,2024M11,45,Toledo,45173,Torrijos
4517301,Distritos,,2,Viviendas,,8,Plazas,,4,Plazas,,0.0571102227298686,Porcentaje,2024M11,45,Toledo,45173,Torrijos
4517401,Distritos,,7,Viviendas,,59,Plazas,,8.42857142857143,Plazas,,2.02312138728324,Porcentaje,2024M11,45,Toledo,45174,Totanés
4517501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45175,Turleque
4517601,Distritos,,2,Viviendas,,2,Plazas,,1,Plazas,,0.0735294117647059,Porcentaje,2024M11,45,Toledo,45176,Ugena
4517702,Distritos,,9,Viviendas,,50,Plazas,,5.55555555555556,Plazas,,0.83955223880597,Porcentaje,2024M11,45,Toledo,45177,Urda
4517701,Distritos,,1,Viviendas,,12,Plazas,,12,Plazas,,0.094876660341556,Porcentaje,2024M11,45,Toledo,45177,Urda
4517901,Distritos,,5,Viviendas,,26,Plazas,,5.2,Plazas,,0.475737392959087,Porcentaje,2024M11,45,Toledo,45179,Valdeverdeja
4518002,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45180,Valmojado
4518001,Distritos,,1,Viviendas,,1,Plazas,,1,Plazas,,0.0852514919011083,Porcentaje,2024M11,45,Toledo,45180,Valmojado
4518102,Distritos,,2,Viviendas,,20,Plazas,,10,Plazas,,0.403225806451613,Porcentaje,2024M11,45,Toledo,45181,Velada
4518101,Distritos,,3,Viviendas,,29,Plazas,,9.66666666666667,Plazas,,0.244698205546493,Porcentaje,2024M11,45,Toledo,45181,Velada
4518202,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45182,"Ventas con Peña Aguilera, Las"
4518201,Distritos,,9,Viviendas,,40,Plazas,,4.44444444444444,Plazas,,1.44694533762058,Porcentaje,2024M11,45,Toledo,45182,"Ventas con Peña Aguilera, Las"
4518301,Distritos,,3,Viviendas,,16,Plazas,,5.33333333333333,Plazas,,0.133333333333333,Porcentaje,2024M11,45,Toledo,45183,"Ventas de Retamosa, Las"
4518401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45184,"Ventas de San Julián, Las"
4518503,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45185,Villacañas
4518502,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45185,Villacañas
4518501,Distritos,,6,Viviendas,,64,Plazas,,10.6666666666667,Plazas,,0.18450184501845,Porcentaje,2024M11,45,Toledo,45185,Villacañas
4518602,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45186,"Villa de Don Fadrique, La"
4518601,Distritos,,4,Viviendas,,16,Plazas,,4,Plazas,,0.310318076027929,Porcentaje,2024M11,45,Toledo,45186,"Villa de Don Fadrique, La"
4518702,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45187,Villafranca de los Caballeros
4518701,Distritos,,2,Viviendas,,14,Plazas,,7,Plazas,,0.0829187396351575,Porcentaje,2024M11,45,Toledo,45187,Villafranca de los Caballeros
4518801,Distritos,,1,Viviendas,,16,Plazas,,16,Plazas,,0.0511247443762781,Porcentaje,2024M11,45,Toledo,45188,Villaluenga de la Sagra
4518901,Distritos,,6,Viviendas,,35,Plazas,,5.83333333333333,Plazas,,0.836820083682008,Porcentaje,2024M11,45,Toledo,45189,Villamiel de Toledo
4519001,Distritos,,1,Viviendas,,5,Plazas,,5,Plazas,,0.26525198938992,Porcentaje,2024M11,45,Toledo,45190,Villaminaya
4519101,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.232558139534884,Porcentaje,2024M11,45,Toledo,45191,Villamuelas
4519202,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.088809946714032,Porcentaje,2024M11,45,Toledo,45192,Villanueva de Alcardete
4519201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45192,Villanueva de Alcardete
4519301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45193,Villanueva de Bogas
4519401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45194,Villarejo de Montalbán
4519502,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45195,Villarrubia de Santiago
4519501,Distritos,,3,Viviendas,,38,Plazas,,12.6666666666667,Plazas,,0.373134328358209,Porcentaje,2024M11,45,Toledo,45195,Villarrubia de Santiago
4519601,Distritos,,1,Viviendas,,5,Plazas,,5,Plazas,,0.0991080277502478,Porcentaje,2024M11,45,Toledo,45196,Villaseca de la Sagra
4519701,Distritos,,1,Viviendas,,7,Plazas,,7,Plazas,,0.0626959247648903,Porcentaje,2024M11,45,Toledo,45197,Villasequilla
4519802,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,45,Toledo,45198,Villatobas
4519801,Distritos,,3,Viviendas,,7,Plazas,,2.33333333333333,Plazas,,0.27906976744186,Porcentaje,2024M11,45,Toledo,45198,Villatobas
4519901,Distritos,,7,Viviendas,,70,Plazas,,10,Plazas,,0.165758939142789,Porcentaje,2024M11,45,Toledo,45199,"Viso de San Juan, El"
4520002,Distritos,,7,Viviendas,,58,Plazas,,8.28571428571429,Plazas,,0.416914830256105,Porcentaje,2024M11,45,Toledo,45200,"Yébenes, Los"
4520001,Distritos,,3,Viviendas,,31,Plazas,,10.3333333333333,Plazas,,0.187852222917971,Porcentaje,2024M11,45,Toledo,45200,"Yébenes, Los"
4520101,Distritos,,4,Viviendas,,21,Plazas,,5.25,Plazas,,0.113798008534851,Porcentaje,2024M11,45,Toledo,45201,Yeles
4520202,Distritos,,3,Viviendas,,18,Plazas,,6,Plazas,,0.225225225225225,Porcentaje,2024M11,45,Toledo,45202,Yepes
